domain,saas,pbn,checked,school,technology,reviews,news,entertainment,shop,lifestyle,stories,medical,construction,finance,education,store,food,legal,fashion,kitchen,travel,business,magazine,review,music,real estate,technologies,health,law,finances,university,tech
komodolearning.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
komonews.com,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
komonews.com,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
kompak.store,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kompak.store,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kompletecare.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kompletecare.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
komusodesign.com,1.0,3.0,True,,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,
komusodesign.com,1.0,3.0,True,,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,
konabbqstore.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konabbqstore.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konacontractors.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
konacontractors.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
konboi.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konboi.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konfidal.eu,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konfidal.eu,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kongregate.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kongregate.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konicaminolta.sg,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
konicaminolta.sg,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
konnected.io,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konnected.io,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konnectzit.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konnectzit.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kontekindustries.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kontekindustries.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koolatron.ca,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koolatron.ca,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koolatron.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koolatron.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koolbreeze.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
koolbreeze.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
kooliklaw.com.au,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kooliklaw.com.au,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koolmaxgroup.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koolmaxgroup.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koonsclarksvillechevybuickgmc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koonsclarksvillechevybuickgmc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koonswhitemarshchevy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koonswhitemarshchevy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koonswoodbridgehyundai.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koonswoodbridgehyundai.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kooshykids.com.au,0.0,2.0,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
kooshykids.com.au,0.0,2.0,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
kooslooijesteijn.net,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kooslooijesteijn.net,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kootenaigop.org,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kootenaigop.org,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kootenayboutique.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kootenayboutique.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koparoclean.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koparoclean.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kopp-pipes.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kopp-pipes.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kor-it.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kor-it.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koraru.co,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
koraru.co,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
koreablockchainweek.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koreablockchainweek.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koreanlii.or.kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koreanlii.or.kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
korecares.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
korecares.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
korg.co.uk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
korg.co.uk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koriharrison.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koriharrison.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koroll.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koroll.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koronapay.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koronapay.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
korsgaden.com,0.0,2.0,True,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,
korsgaden.com,0.0,2.0,True,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,
korteco.com,1.0,2.0,True,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,
korteco.com,1.0,2.0,True,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,
kortx.io,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kortx.io,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
korumlegal.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
korumlegal.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koryostudio.com,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
koryostudio.com,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
koshayoga.co,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koshayoga.co,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koskela.com.au,0.0,2.0,True,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,
koskela.com.au,0.0,2.0,True,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,
kosmo.delivery,1.0,1.0,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
kosmo.delivery,1.0,1.0,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
kosmosq.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kosmosq.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotobukiya.co.jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotobukiya.co.jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotsy.ca,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotsy.ca,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotzilla.io,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotzilla.io,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kounsyoji.co.jp,1.0,2.0,True,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,
kounsyoji.co.jp,1.0,2.0,True,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,
kovacfamily.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kovacfamily.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kovacorp.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kovalevinsurance.com,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kovalevinsurance.com,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koy.store,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koy.store,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koyal.pk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koyal.pk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koyeb.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koyeb.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpaxhealth.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kpaxhealth.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kpi.org,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpi.org,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpims.co.za,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpims.co.za,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpmgwomensirishopen.ie,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpmgwomensirishopen.ie,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpop-merchandise-online.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpop-merchandise-online.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpop.exchange,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpop.exchange,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpu.ca,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpu.ca,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpventureswelldrilling.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpventureswelldrilling.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kqed.org,0.0,2.0,True,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,
kqed.org,0.0,2.0,True,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,
krafteddigital.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krafteddigital.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kraftyplanner.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kraftyplanner.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
krakend.io,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krakend.io,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krakensense.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krakensense.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kratos.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kratos.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kratoscyber.com,3.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kratoscyber.com,3.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krausjeans.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krausjeans.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kravebeauty.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kravebeauty.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kravmagacoach.com,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
kravmagacoach.com,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
kravmagagilbert.com,1.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
kravmagagilbert.com,1.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
krdcpas.com,1.0,2.0,True,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,
krdcpas.com,1.0,2.0,True,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,
krealestate.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krealestate.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kreber.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kreber.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krecs.com,0.0,2.0,True,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,
krecs.com,0.0,2.0,True,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,
kreditings.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kreditings.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kredium.ae,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kredium.ae,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kredium.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kredium.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kregerbrodish.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kregerbrodish.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kringlecandle.co.il,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kringlecandle.co.il,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kripya.com,8.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kripya.com,8.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kriscahill.com,0.0,1.0,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
kriscahill.com,0.0,1.0,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
krishna.com,0.0,5.0,True,,,,,,,,True,,,,,True,True,,,,,,True,,True,,,,,,,
krishna.com,0.0,5.0,True,,,,,,,,True,,,,,True,True,,,,,,True,,True,,,,,,,
krishnaautoelectric.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krishnaautoelectric.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krishnacoming.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krishnacoming.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krishnainn.in,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krishnainn.in,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krishnatraining.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krishnatraining.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krissycela.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krissycela.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristahorton.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristahorton.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristendoyle.co,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristendoyle.co,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristenhadeed.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristenhadeed.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristenjmurray.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristenjmurray.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristentendyke.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristentendyke.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristenvanhorn.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristenvanhorn.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristianultra.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristianultra.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristinabruce.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristinabruce.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristinkravesbooks.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristinkravesbooks.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristjanhebert.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristjanhebert.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kristynicolle.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kristynicolle.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kriya.co,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kriya.co,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krmangalamgurgaon.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krmangalamgurgaon.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krmangalamvaishali.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krmangalamvaishali.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krmglobalgurgaon.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krmglobalgurgaon.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroger.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroger.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kromek.com,1.0,3.0,True,,,,True,,,,,True,,,True,,,,,,,,,,,,,,,,,
kromek.com,1.0,3.0,True,,,,True,,,,,True,,,True,,,,,,,,,,,,,,,,,
kronbergsflagsandflagpoles.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kronbergsflagsandflagpoles.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kronchocolatier.com,0.0,1.0,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
kronchocolatier.com,0.0,1.0,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
kronis.dev,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kronis.dev,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krontech.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krontech.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krosfou.co.uk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krosfou.co.uk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroulfarms.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroulfarms.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kruss-scientific.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kruss-scientific.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krutiepatel.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krutiepatel.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kruzee.com,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kruzee.com,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kryptobees.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kryptobees.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kryptogo.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kryptogo.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kryptomon.co,0.0,1.0,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
kryptomon.co,0.0,1.0,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
ks2inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ks2inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksaac.duk.ac.in,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksaac.duk.ac.in,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksahai.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksahai.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kscu.org,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kscu.org,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksde.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksde.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksdentalsc.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksdentalsc.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kshiprahealth.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kshiprahealth.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kslsports.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kslsports.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksm.services,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksm.services,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksmcpa.com,1.0,1.0,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
ksmcpa.com,1.0,1.0,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
ksnmdrip.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksnmdrip.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksoftglobal.com,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ksoftglobal.com,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kspmotor.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kspmotor.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kstuned.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kstuned.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ktechs.store,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ktechs.store,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kth.se,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kth.se,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ktheadways.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ktheadways.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ktlitsmart.com,1.0,1.0,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
ktlitsmart.com,1.0,1.0,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
ktnv.com,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
ktnv.com,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
ktpartners.ca,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
ktpartners.ca,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
kualalumpur.globalindianschool.org,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kualalumpur.globalindianschool.org,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kualalumpur.intercontinental.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kualalumpur.intercontinental.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kubaslabs.eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kubaslabs.eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kubefirst.io,1.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
kubefirst.io,1.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
kubepublishing.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kubepublishing.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kubevela.io,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kubevela.io,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kubewarden.io,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kubewarden.io,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kubiyagames.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
